id,text
168978,"{o2}, {oT}, Sacrifice CARDNAME: Target opponent loses 3 life."
168979,"{o1}, {oT}: Tap target creature. This ability costs {o1} less to activate during your turn."
168980,"{o3}, Sacrifice CARDNAME: Draw a card for each tapped creature your opponents control."
168981,"Whenever a legendary creature you control enters, you may have CARDNAME become a legendary Equipment artifact named Everflame, Heroes' Legacy. If you do, it gains equip {o3} and ""Equipped creature gets +3/+3"" and loses all other abilities."
168982,"CARDNAME has trample, hexproof, and haste as long as an opponent controls a planeswalker."
168983,"Whenever another artifact you control is put into a graveyard from the battlefield, put a +1/+1 counter on CARDNAME and scry 1."
168984,"{o2}, {oT}, Sacrifice CARDNAME: You gain life equal to its power."
168985,Sacrifice CARDNAME. You gain 3 life.
168986,"{o2}, {oT}: Choose one that hasn't been chosen — 
• CARDNAME deals 2 damage to target creature. 
• Tap target creature. 
• Sacrifice CARDNAME. You gain 3 life."
168987,"{o3}, {oT}, Sacrifice CARDNAME: Return target card that has an Adventure from your graveyard to your hand."
168988,{o1oRoW}: CARDNAME becomes a 2/2 red and white Ox creature until end of turn. It's still a land.
168989,"Whenever CARDNAME attacks, put a +1/+1 counter on target creature you control."
168990,{o2oBoG}: CARDNAME becomes a 4/4 black and green Horror creature until end of turn. It's still a land.
168991,"Whenever CARDNAME attacks, create a Food token and exile up to one target card from a graveyard."
168992,{o2oWoB}: CARDNAME becomes a 1/4 white and black Nightmare creature until end of turn. It's still a land.
168993,"Whenever CARDNAME attacks, defending player loses 2 life and you gain 2 life."
168994,"During your turn, this creature has first strike."
168995,"{oUoR}: Until end of turn, CARDNAME becomes a 2/1 blue and red Elemental creature with ""During your turn, this creature has first strike."" It's still a land."
168996,"{o3oGoU}: Until end of turn, CARDNAME becomes a 5/5 green and blue Plant creature with trample. It's still a land."
168997,"Whenever CARDNAME attacks, up to one other target creature has base power and toughness 3/3 until end of turn."
168998,"When CARDNAME enters, exile target creature an opponent controls until CARDNAME leaves the battlefield. Create a Food token."
168999,"Celebration — At the beginning of your end step, if two or more nonland permanents entered the battlefield under your control this turn, draw a card."
169000,"Celebration — At the beginning of combat on your turn, if two or more nonland permanents entered the battlefield under your control this turn, put a +1/+1 counter on CARDNAME."
169001,"Return all creatures to their owners' hands. For each opponent who controlled a creature returned this way, you create two 1/1 blue Faerie creature tokens with flying and ""This token can block only creatures with flying."""
169002,"Whenever you cast an Adventure spell, draw a card."
169003,"Whenever you sacrifice a Food, create a 1/1 black Rat creature token with ""This token can't block."""
169004,"When CARDNAME enters, sacrifice any number of artifacts, enchantments, and/or tokens, then draw that many cards."
169005,"At the beginning of each end step, if a creature died this turn, create a Food token."
169006,"{o2oB}, Sacrifice another creature or artifact: CARDNAME gets +2/+2 until end of turn."
169007,"One or two target creatures each gain haste until end of turn. For each of those creatures, create a Monster Role token attached to it."
169008,"Whenever CARDNAME attacks, it gets +1/+0 until end of turn for each attacking creature. If a Rat is attacking, CARDNAME gains trample until end of turn."
169009,"Whenever CARDNAME enters or attacks, create two 1/1 black Rat creature tokens with ""This token can't block."" Then if you control five or more Rats, each Rat you control gets +2/+0 until end of turn."
169010,"Whenever CARDNAME attacks alone, create a Food token."
169011,"Whenever CARDNAME attacks, you may sacrifice a Food. If you do, attacking creatures get +1/+1 and gain trample until end of turn."
169012,"Whenever a token you control enters, put a +1/+1 counter on CARDNAME."
169013,"Whenever CARDNAME attacks, another target attacking creature gets +X/+X until end of turn, where X is CARDNAME's power."
169015,"When you next cast an instant or sorcery spell with mana value 3 or less this turn, copy that spell. You may choose new targets for the copy."
169016,Tap target creature an opponent controls.
169017,Tap target creature an opponent controls and put a stun counter on it.
169018,"When you discard a card this way, put a +1/+1 counter on target Faerie you control."
169019,"Each other creature gets -X/-X until end of turn, where X is the number of cards exiled this way."
169020,"Whenever a nontoken creature you control dies this turn, create a 1/1 black Rat creature token with ""this token can't block."""
169021,"At the beginning of the next combat phase this turn, target creature you control deals damage equal to its power to up to one target creature you don't control."
169022,Return it to the battlefield under its owner's control at the beginning of the next end step.
169023,"When a creature card is exiled this way, put a +1/+1 counter on target creature you control."
169024,Create a Sorcerer Role token attached to target creature you control.
169025,Create a Young Hero Role token attached to target creature you control.
169026,"When CARDNAME enters, for each opponent, exile up to one target nonland permanent that player controls until CARDNAME leaves the battlefield."
169027,Destroy target tapped creature. You gain 2 life.
169029,"{o1}, Sacrifice CARDNAME: Put all cards exiled with CARDNAME into their owner's hand."
169035,"When CARDNAME enters, return target nonland permanent an opponent controls to its owner's hand. It perpetually gains ""This spell costs {o2} more to cast."""
169050,"If you weren't the starting player, you gain 3 life."
169067,CARDNAME must be blocked this turn if able and gets +1/+1 until end of turn.
169068,CARDNAME can't be blocked by more than one creature each combat this turn and gets +1/+1 until end of turn.
169069,"Whenever you scry, choose one — 
• CARDNAME must be blocked this turn if able and gets +1/+1 until end of turn. 
• CARDNAME can't be blocked by more than one creature each combat this turn and gets +1/+1 until end of turn."
169079,"At the beginning of that player's next end step, you draw a card if they didn't attack you that turn. Otherwise, create three 1/1 white Human Soldier creature tokens."
169101,"When you next cast a creature spell of that type this turn, that creature enters with an additional +1/+1 counter on it."
169102,"When you next cast a creature spell of that type this turn, that creature enters with an additional +1/+1 counter on it."
169103,"When you next cast a creature spell of that type this turn, that creature enters with an additional +1/+1 counter on it."
169104,"When you next cast a creature spell of that type this turn, that creature enters with an additional +1/+1 counter on it."
169105,"When you next cast a creature spell of that type this turn, that creature enters with an additional +1/+1 counter on it."
169106,"When you next cast a creature spell of that type this turn, that creature enters with an additional +1/+1 counter on it."
169108,This ability resolves for the third time this turn.
169121,Target creature you control gets +1/+1 until end of turn for each Food you control.
169402,"At the beginning of the next end step, exile that token unless CARDNAME is your Ring-bearer."
169427,Your Ring-bearer is legendary and can't be blocked by creatures with greater power.
169428,"Whenever your Ring-bearer attacks, draw a card. Then discard a card."
169429,"Whenever your Ring-bearer becomes blocked by a creature, that creature's controller sacrifices it at end of combat."
169430,"Whenever your Ring-bearer deals combat damage to a player, each opponent loses 3 life."
169431,"CARDNAME deals X damage to target creature an opponent controls, where X is the amassed Army's power."
169432,Tap two untapped artifacts and/or creatures you control: Put a +1/+1 counter on CARDNAME. Activate only as a sorcery.
169433,"When CARDNAME enters, create a 1/1 black Bat creature token with flying for each mana from a Cave spent to cast it."
169434,"Whenever a Cave you control enters, put a +1/+1 counter on target creature you control."
169435,"When CARDNAME enters, search your library for a basic Plains card, reveal it, put it into your hand, then shuffle. You gain 2 life."
169436,Craft with artifact {o5oWoW}
169437,"When CARDNAME enters, create two 1/1 colorless Gnome artifact creature tokens."
169438,"{oXoXoW}, Sacrifice CARDNAME: Destroy each artifact with mana value X."
169439,"{o3}, {oT}, Sacrifice Deconstruction Hammer: Destroy target artifact or enchantment."
169440,"Equipped creature gets +1/+1 and has ""{o3}, {oT}, Sacrifice Deconstruction Hammer: Destroy target artifact or enchantment."""
169441,{o4oW}: Create a 1/1 colorless Gnome artifact creature token.
169442,{oT}: Add {oW}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.
169443,"{o2oW}, {oT}, Exile one or more other artifacts you control with total mana value X: Return target artifact card with mana value X or less from your graveyard to the battlefield. Activate only as a sorcery."
169444,Creatures you control gain hexproof until end of turn.
169445,"Choose one — 
• Creatures you control get +1/+1 until end of turn. 
• Creatures you control gain hexproof until end of turn."
169446,"Destroy target creature, enchantment, or planeswalker. Its controller creates two Map tokens."
169447,"When CARDNAME enters, you may sacrifice another creature or artifact. When you do, put a +1/+1 counter on each of up to two target creatures."
169448,"As an additional cost to cast this spell, tap four untapped artifacts, creatures, and/or lands you control."
169449,Return target creature card with mana value 3 or less from your graveyard to the battlefield tapped.
169450,Put a +1/+1 counter on CARDNAME for each creature that left the battlefield under your control this turn.
169451,You gain 2 life and scry 2.
169452,"When CARDNAME enters, choose one — 
• Put a +1/+1 counter on CARDNAME for each creature that left the battlefield under your control this turn. 
• You gain 2 life and scry 2. 
• Exile target player's graveyard."
169453,"When CARDNAME enters, creatures you control get +2/+1 until end of turn."
169454,"When CARDNAME dies, you gain 1 life and draw a card."
169455,"When CARDNAME is exiled from the battlefield while you're activating a craft ability, you gain 1 life and draw a card."
169456,"At the beginning of combat on your turn, target creature you control gets +2/+0 and gains vigilance until end of turn."
169457,"When CARDNAME dies, target creature you control explores."
169458,"When CARDNAME enters, return up to one other target permanent you control to its owner's hand."
169459,"If one or more creature tokens would be created under your control, three times that many of those tokens are created instead."
169461,"{o2oW}, {oT}: Transform CARDNAME. Activate only if you attacked with three or more creatures this turn and only as a sorcery."
169462,Return target artifact card from your graveyard to your hand.
169463,Scry 3.
169464,"When CARDNAME enters, choose one — 
• Return target artifact card from your graveyard to your hand. 
• Scry 3."
169465,"When CARDNAME enters, create a 1/1 colorless Gnome artifact creature token."
169466,Craft with artifact {o2oW}
169467,This spell costs {o3} less to cast if it targets a tapped creature.
169468,"At the beginning of your end step, if you descended this turn, scry 1."
169469,"When CARDNAME enters or dies, create a 1/1 black Bat creature token with flying."
169470,"When CARDNAME enters, it deals 5 damage to target tapped creature an opponent controls."
169471,Craft with artifact {o3oW}
169472,Tap two other untapped artifacts you control: CARDNAME becomes an artifact creature until end of turn.
169473,"Whenever CARDNAME attacks, you may pay {o2oW}. When you do, tap target creature."
169474,CARDNAME's power and toughness are each equal to the number of artifacts and/or creatures you control.
169475,"When CARDNAME enters, create a white Gnome Soldier artifact creature token with ""This token's power and toughness are each equal to the number of artifacts and/or creatures you control."""
169476,"At the beginning of your first main phase, you may tap five untapped artifacts and/or creatures you control. If you do, transform CARDNAME."
169477,"Whenever you cast an artifact or creature spell using mana produced by CARDNAME, create a white Gnome Soldier artifact creature token with ""This token's power and toughness are each equal to the number of artifacts and/or creatures you control."""
169478,"When CARDNAME enters, if you cast it, for each player, choose a creature with power 2 or less that player controls. Then destroy all creatures except creatures chosen this way."
169479,Craft with artifact {o3oWoW}
169480,"Whenever an opponent casts a spell during their turn, they can't attack you or planeswalkers you control this turn."
169481,Each opponent who attacked you or a planeswalker you control this turn can't cast spells.
169482,"{o1}, Sacrifice another creature or artifact: CARDNAME gains indestructible until end of turn. Tap it."
169483,"As long as CARDNAME has three or more counters on it, it has flying and vigilance."
169484,Tap three untapped artifacts and/or creatures you control: Put a +1/+1 counter on CARDNAME. Scry 1. Activate only as a sorcery.
169485,"At the beginning of each player's end step, if an artifact entered the battlefield under your control this turn, look at the top two cards of your library. Put one of them into your hand and the other into your graveyard."
169486,"Return target creature to its owner's hand. If it was tapped, create a Map token."
169487,CARDNAME enters with three net counters on it.
169488,"{oT}, Remove a net counter from CARDNAME: Tap another target nonland permanent. Its activated abilities can't be activated for as long as it remains tapped."
169489,Craft with artifact {o1oU}
169490,"{o3oU}, {oT}: Draw a card for each artifact you control, then put CARDNAME into its owner's library third from the top."
169491,"Choose one — 
• Look at the top four cards of your library. Put one of them into your hand and the rest into your graveyard. 
• Counter target spell unless its controller pays {o4}."
169492,"Descend 4 — When CARDNAME enters, if there are four or more permanent cards in your graveyard, return up to one target nonland permanent other than CARDNAME to its owner's hand."
169493,"Whenever one or more nontoken Merfolk you control become tapped, create a 1/1 blue Merfolk creature token with hexproof."
169494,Descend 4 — CARDNAME has flying as long as there are four or more permanent cards in your graveyard.
169495,Enchanted creature loses all abilities and is a black Skeleton creature with base power and toughness 1/1.
169496,{oT}: Add {oCoC}. Spend this mana only to activate abilities.
169497,Craft with four or more nonlands with activated abilities {o8oU}
169498,CARDNAME has each activated ability of the exiled cards used to craft it. You may activate each of those abilities only once each turn.
169499,"Whenever you activate an ability that isn't a mana ability, copy it. You may choose new targets for the copy."
169500,"When CARDNAME enters, mill two cards, then draw two cards."
169501,"Descend 8 — At the beginning of your upkeep, if there are eight or more permanent cards in your graveyard, transform CARDNAME."
169502,"Whenever you cast a permanent spell using mana produced by CARDNAME, up to one other target permanent you control becomes a copy of that spell until end of turn."
169503,Descend 4 — CARDNAME gets +2/+0 as long as there are four or more permanent cards in your graveyard.
169504,{o1oU}: CARDNAME gets +3/-3 until end of turn.
169505,"Counter target artifact or creature spell. Discover X, where X is that spell's mana value."
169506,"When CARDNAME enters, mill a card, then draw a card."
169507,Craft with artifact {o4oUoU}
169508,"Whenever CARDNAME attacks, you may tap or untap target artifact or creature."
169509,"When CARDNAME enters, for each player, choose up to one other target artifact or creature that player controls. For as long as CARDNAME remains on the battlefield, the chosen permanents become Treasure artifacts with ""{oT}, Sacrifice this artifact: Add one mana of any color"" and lose all other abilities."
169510,"When CARDNAME enters, tap up to one target artifact or creature and put two stun counters on it."
169511,Craft with artifact {o2oU}
169512,"{o1}, {oT}: Target creature you control explores. Activate only as a sorcery."
169513,"Whenever CARDNAME deals combat damage to a player, put a chorus counter on it. Draw a card, then discard a card. If there are four or more chorus counters on CARDNAME, you may cast the discarded card without paying its mana cost."
169514,"Whenever a creature you control explores, CARDNAME gets +1/+0 until end of turn and can't be blocked this turn."
169515,{oT}: Add {oU}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.
169516,"Whenever you cast an instant spell from your hand, it gains rebound."
169517,"When CARDNAME dies, return it to the battlefield tapped and transformed under its owner's control with three time counters on it."
169518,{oT}: Add {oU}. Remove a time counter from CARDNAME.
169519,"{o2oU}, {oT}: Transform CARDNAME. Activate only if it has no time counters on it and only as a sorcery."
169520,"{o1}, {oT}, Sacrifice CARDNAME: Look at the top two cards of your library. Put one of those cards into your hand and the other into your graveyard."
169521,This spell costs {o2} less to cast if it targets a creature spell.
169522,"Whenever this creature attacks, draw a card, then discard a card."
169523,"Equipped creature gets +1/+1 and has ""Whenever this creature attacks, draw a card, then discard a card."""
169524,Equip Pirate {o1}
169525,"Until end of turn, target artifact or creature becomes a Dinosaur artifact creature with base power and toughness 4/3 in addition to its other types."
169526,"When CARDNAME enters, look at the top three cards of your library. You may put one of those cards back on top of your library. Put the rest into your graveyard."
169527,"As long as an artifact entered the battlefield under your control this turn, CARDNAME can attack as though it didn't have defender."
169528,"When CARDNAME enters, look at the top X cards of your library, where X is the number of Caves you control plus the number of Cave cards in your graveyard. Put two of those cards into your hand and the rest on the bottom of your library in a random order."
169529,"When CARDNAME enters, you may mill two cards."
169530,"Fathomless descent — Enchanted permanent gets -X/-0, where X is the number of permanent cards in your graveyard."
169531,"When CARDNAME enters, create a Map token."
169532,"When CARDNAME enters, look at the top four cards of your library. You may reveal an artifact or Pirate card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
169534,"When CARDNAME enters, counter up to one target activated or triggered ability. If an ability of an artifact, creature, or planeswalker is countered this way, that permanent loses all abilities for as long as CARDNAME remains on the battlefield."
169535,Target artifact or creature's owner puts it on their choice of the top or bottom of their library.
169536,Craft with Island {o3oU}
169537,Descend 8 — CARDNAME can't be blocked as long as there are eight or more permanent cards in your graveyard.
169538,"When CARDNAME enters, if you control an artifact, tap target artifact or creature an opponent controls and put a stun counter on it."
169539,Enchanted artifact is a Golem creature with base power and toughness 5/4 in addition to its other types.
169540,"When CARDNAME is put into a graveyard from the battlefield, discover 3."
169541,"When CARDNAME enters, each player sacrifices two creatures of their choice."
169542,"Whenever CARDNAME attacks, each opponent discards a card. For each opponent who can't, you draw a card."
169543,"Whenever an opponent discards a land card, create a 1/1 black Bat creature token with flying."
169545,"{o2oB}, {oT}: Transform CARDNAME. Activate only if a player has one or fewer cards in hand and only as a sorcery."
169546,"{oT}, Sacrifice another creature or artifact: Each opponent loses 1 life and you gain 1 life."
169547,You may mill two cards. Then return up to two creature cards from your graveyard to your hand.
169548,"As an additional cost to cast this spell, discard a card or pay 3 life."
169549,"If an opponent would lose life during your turn, they lose twice that much life instead."
169550,Equip—Pay {o3} or discard a card.
169551,"When CARDNAME enters, if you cast it, each player sacrifices all other creatures they control. Then each player returns all creature cards from their graveyard that weren't put there this way to the battlefield."
169552,"At the beginning of your end step, if you descended this turn, create a 1/1 black Fungus creature token with ""This token can't block."""
169553,"At the beginning of your end step, if you descended this turn, put a +1/+1 counter on target creature you control."
169554,"{o5oBoB}, Sacrifice CARDNAME: Create a 4/3 white and black Vampire Demon creature token with flying."
169555,"Fathomless descent — When CARDNAME enters, target creature an opponent controls gets -X/-X until end of turn, where X is the number of permanent cards in your graveyard."
169556,Skeletons you control get +1/+0 and have haste.
169557,"When CARDNAME enters, create a 2/2 black Skeleton Pirate creature token."
169558,"At the beginning of your end step, if you descended this turn, you may pay 1 life. If you do, return CARDNAME to its owner's hand."
169560,"At the beginning of your end step, if you descended this turn, put a +1/+1 counter on CARDNAME."
169561,"When CARDNAME enters, look at target opponent's hand. You may exile a nonland card from it until CARDNAME leaves the battlefield."
169562,"Return target creature card from your graveyard to the battlefield. That creature explores, then it explores again."
169563,"Descend 4 — As long as there are four or more permanent cards in your graveyard, CARDNAME gets +1/+1 and has lifelink."
169564,Draw two cards and create a Map token.
169565,"When enchanted creature dies, return it to the battlefield tapped under its owner's control."
169566,This spell costs {o1} less to cast for each Cave you control and each Cave card in your graveyard.
169567,"Whenever a creature you control attacks alone, it gains deathtouch and lifelink until end of turn. Put a dread counter on CARDNAME. Then if there are three or more dread counters on it, transform it."
169568,"{oB}, {oT}, Remove a dread counter from CARDNAME: You draw a card and you lose 1 life."
169569,"When CARDNAME dies, scry 1 and create a Treasure token."
169570,Target creature gets -5/-5 until end of turn. Descend 4 — That creature gets -10/-10 until end of turn instead if there are four or more permanent cards in your graveyard.
169571,"All creatures get -2/-2 until end of turn. If a creature an opponent controls would die this turn, exile it instead."
169572,"When CARDNAME enters or is put into a graveyard from the battlefield, you draw a card and you lose 1 life."
169573,"Whenever CARDNAME attacks the player with the most life or tied for most life, create a 1/1 white Vampire creature token with lifelink."
169574,"Whenever CARDNAME attacks while you have the most life or are tied for most life, you draw a card and you lose 1 life."
169575,"When CARDNAME dies, discover 3."
169576,"Whenever CARDNAME enters or attacks, return up to one target Vampire card from your graveyard to the battlefield with a finality counter on it. You lose life equal to its mana value."
169577,"When CARDNAME enters, target creature you control gets +2/+0 and gains indestructible until end of turn."
169578,"Exile target creature, Vehicle, or nonbasic land. Scry 1."
169579,"Whenever CARDNAME attacks, mill a card."
169580,"When CARDNAME enters, target opponent exiles a card from their hand."
169581,"{oB}, {oT}, Sacrifice CARDNAME: Return target creature card from your graveyard to the battlefield with a finality counter on it. Activate only as a sorcery."
169582,"As an additional cost to cast this spell, discard a card or sacrifice a permanent."
169584,"{o2oB}, Sacrifice CARDNAME: Target creature gets -X/-X until end of turn, where X is CARDNAME's power."
169585,"When CARDNAME enters, surveil 2. Then for each card you put on top of your library, you draw a card and you lose 3 life."
169586,"Descend 8 — Whenever you draw a card, if there are eight or more permanent cards in your graveyard, target opponent loses 1 life and you gain 1 life."
169587,"Descend 4 — Whenever CARDNAME attacks, if there are four or more permanent cards in your graveyard, you draw a card and you lose 1 life."
169588,"When CARDNAME dies, create two 1/1 black Fungus creature tokens with ""This token can't block."""
169589,"{oT}, Sacrifice another artifact or creature: Draw a card. Activate only as a sorcery."
169590,"{o2}, {oT}, Discard your hand: Transform CARDNAME."
169591,"{oT}: You may cast a creature spell from your graveyard this turn. If you do, it enters with a finality counter on it and is a Vampire in addition to its other types."
169592,"Fathomless descent — All creatures get -X/-X until end of turn, where X is the number of permanent cards in your graveyard."
169593,Craft with creature {o4oB}
169594,"When CARDNAME enters, target opponent reveals their hand. You choose an artifact or creature card from it. That player discards that card."
169595,Craft with two creatures {o5oB}
169596,"Whenever CARDNAME enters or attacks, you may mill two cards."
169597,"{oB}, Sacrifice another creature or artifact: Put a +1/+1 counter on CARDNAME. It gains menace until end of turn."
169598,"Whenever another Dinosaur you control enters, you may have CARDNAME's base power become equal to that creature's power until end of turn."
169599,"At the beginning of your upkeep, exile the top two cards of your library. You may play them this turn. If you exiled a land card this way, create a 3/1 red Dinosaur creature token. If you exiled a nonland card this way, create a Treasure token."
169600,"When CARDNAME enters, discard any number of cards, then draw that many cards plus one."
169601,"At the beginning of your end step, if you descended this turn, put a bore counter on CARDNAME. Then if there are three or more bore counters on it, remove those counters and transform it."
169602,"Whenever you cast a permanent spell using mana produced by CARDNAME, discover X, where X is that spell's mana value."
169603,"Whenever CARDNAME attacks while you control two or more artifacts, it gets +2/+1 until end of turn."
169604,Exile the top card of your library. You may play it this turn.
169605,"Whenever a Pirate you control attacks, choose one that hasn't been chosen this turn — 
• Create a Treasure token. 
• Target creature can't block this turn. 
• Exile the top card of your library. You may play it this turn."
169606,"Whenever CARDNAME attacks or blocks while you control a Dinosaur, CARDNAME gets +1/+1 until end of turn."
169607,"CARDNAME deals X damage to each creature and each planeswalker, where X is the number of Caves you control plus the number of Cave cards in your graveyard."
169608,"Whenever you discover, discover again for the same value. This ability triggers only once each turn."
169609,Discover 4.
169610,"Equipped creature gets +1/+1 and has ""Whenever this creature attacks, create a Treasure token."""
169611,"When CARDNAME enters, target creature you control gains menace until end of turn."
169612,Craft with artifact {o3oRoR}
169613,"Whenever this creature attacks, you may sacrifice an artifact other than Dire Blunderbuss. When you do, this creature deals damage equal to its power to target creature."
169614,"Equipped creature gets +3/+0 and has ""Whenever this creature attacks, you may sacrifice an artifact other than Dire Blunderbuss. When you do, this creature deals damage equal to its power to target creature."""
169615,"Whenever CARDNAME or another artifact you control enters, up to one target creature you control gets +1/+0 and gains haste until end of turn. Then transform CARDNAME if you control four or more artifacts."
169616,"{o2oR}, {oT}: Until end of turn, target creature gains haste and gets +X/+0, where X is the number of artifacts you control. Activate only as a sorcery."
169617,"Whenever this creature deals combat damage to a player, destroy target artifact that player controls."
169618,"Until end of turn, target attacking creature gets +2/+2 and gains trample and ""Whenever this creature deals combat damage to a player, destroy target artifact that player controls."""
169619,"At the beginning of your end step, if you descended this turn, create a Treasure token."
169620,"When CARDNAME enters, discover 3."
169621,"When CARDNAME enters, if you cast it, discover 3."
169622,"As long as you control an artifact, CARDNAME gets +1/+0 and has haste."
169623,Tap two untapped artifacts and/or creatures you control: Target creature gets +2/+0 until end of turn. Activate only as a sorcery.
169624,"Discover 10. If the discovered card's mana value is less than 10, create a number of tapped Treasure tokens equal to the difference."
169625,Craft with artifact {o2oR}
169626,"Whenever you attack, you may discard a card. When you do, put a +1/+1 counter on target attacking creature. It gains trample until end of turn."
169627,"Whenever you discard one or more cards, exile the top card of your library. You may play that card until your next end step."
169628,"When CARDNAME enters, it deals 5 damage to target creature an opponent controls."
169629,"Whenever one or more creatures your opponents control are dealt excess noncombat damage, create a Treasure token."
169630,"If a red source you control would deal an amount of noncombat damage less than CARDNAME's power to an opponent, that source deals damage equal to CARDNAME's power instead."
169632,"{o2oR}, {oT}: Transform CARDNAME. Activate only if red sources you controlled dealt 4 or more noncombat damage this turn and only as a sorcery."
169633,{oT}: CARDNAME deals 2 damage to each opponent.
169634,"Whenever one or more Dinosaurs you control attack, create that many Treasure tokens."
169635,"Whenever you cast an artifact spell, create a 3/1 red Dinosaur creature token. This ability triggers only once each turn."
169636,Craft with one or more Dinosaurs {o4oR}
169637,CARDNAME's power is equal to the total power of the exiled cards used to craft it.
169638,"Whenever a player casts a spell, if it's not their turn, CARDNAME deals 4 damage to them."
169639,"{o2oR}, Sacrifice a land: Draw a card."
169640,"Whenever this creature attacks, you may sacrifice Sunfire Torch. When you do, this creature deals 2 damage to any target."
169641,"Equipped creature gets +1/+0 and has ""Whenever this creature attacks, you may sacrifice Sunfire Torch. When you do, this creature deals 2 damage to any target."""
169642,Tap two untapped artifacts and/or creatures you control: CARDNAME deals 1 damage to each opponent. Activate only as a sorcery.
169643,CARDNAME deals 1 damage to each opponent and each creature they control.
169644,"CARDNAME deals damage to target creature equal to 2 or the greatest power among Dinosaurs you control, whichever is greater."
169645,"When CARDNAME enters, discover 5."
169646,"{o2oR}, Discard this card: It deals 3 damage to target creature or planeswalker."
169647,"The owner of target artifact or creature with mana value 1 or greater shuffles it into their library. Then that player discovers X, where X is its mana value."
169648,"When CARDNAME enters, you may reveal a Dinosaur card from your hand. If you do or if you control another Dinosaur, you gain 3 life."
169649,Descend 4 — CARDNAME gets +3/+0 as long as there are four or more permanent cards in your graveyard.
169650,"During your turn, creatures you control have hexproof."
169651,{o3oG}: CARDNAME can't be blocked by creatures with power 2 or less this turn.
169652,"Descend 4 — When CARDNAME enters, if there are four or more permanent cards in your graveyard, return target permanent card from your graveyard to your hand."
169653,"Search your library for a Cave card, put it onto the battlefield tapped, then shuffle."
169654,Put three +1/+1 counters on a Cave you control. It becomes a 0/0 Elemental creature with haste. It's still a land.
169655,"Choose three. You may choose the same mode more than once. 
• Search your library for a Cave card, put it onto the battlefield tapped, then shuffle. 
• Put three +1/+1 counters on a Cave you control. It becomes a 0/0 Elemental creature with haste. It's still a land. 
• Destroy target enchantment."
169656,"Until end of turn, target land you control becomes a 4/4 Dinosaur creature with reach and haste. It's still a land. It must be blocked this turn if able."
169657,"When CARDNAME enters, draw a card for each other Dinosaur you control."
169658,"Whenever a creature you control with a +1/+1 counter on it dies, put a +1/+1 counter on CARDNAME."
169659,"When CARDNAME enters, put any number of creature cards from your hand onto the battlefield."
169660,Return target Cave card from your graveyard to the battlefield tapped.
169661,"Choose one — 
• Search your library for a basic Forest card, put that card onto the battlefield tapped, then shuffle. 
• Return target Cave card from your graveyard to the battlefield tapped."
169662,"Whenever this creature attacks, it explores."
169663,"Equipped creature has ""You may look at the top card of your library any time"" and ""Whenever this creature attacks, it explores."""
169664,"{o3o(R/W)o(R/W)}: Exile CARDNAME, then return her to the battlefield transformed under her owner's control. Activate only as a sorcery."
169665,Create two 3/3 green Dinosaur creature tokens.
169666,"Creatures you control have ""{oT}: Add {oR}, {oG}, or {oW}."""
169667,"CARDNAME gains ""Creatures you control have ‘{oT}: Add {oR}, {oG}, or {oW}.'"""
169668,"Search your library for a Dinosaur card, reveal it, put it into your hand, then shuffle."
169669,Dinosaurs you control gain double strike and trample until end of turn.
169670,"At the beginning of your first main phase, add {oGoG}."
169671,"You may cast Dinosaur creature spells from among cards you own exiled with CARDNAME. If you cast a spell this way, that creature enters with a finality counter on it."
169672,{oT}: Add one mana of any color. Spend this mana only to cast a Dinosaur spell or activate an ability of a Dinosaur source.
169673,"When CARDNAME enters, distribute three +1/+1 counters among one, two, or three target creatures you control."
169674,Craft with creature {o5oGoG}
169675,"When CARDNAME enters, you gain life equal to the mana value of the exiled card used to craft it."
169676,"When CARDNAME enters, it explores X times."
169677,"When CARDNAME enters, look at the top six cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom in a random order."
169678,Craft with Cave {o5oG}
169679,"Choose target creature you control and target creature you don't control. If the creature you control entered this turn, put a +1/+1 counter on it. Then those creatures fight each other."
169680,"Whenever CARDNAME attacks, target attacking creature gains trample until end of turn."
169681,"Descend 4 — Whenever CARDNAME attacks, if there are four or more permanent cards in your graveyard, put a +1/+1 counter on target creature."
169682,"When CARDNAME enters, create a 3/3 green Dinosaur creature token."
169683,"Whenever CARDNAME deals combat damage to a player, reveal that many cards from the top of your library. You may put a creature card and/or a land card from among them onto the battlefield. Put the rest on the bottom in a random order."
169684,"When CARDNAME dies, return it to the battlefield tapped and transformed under its owner's control."
169685,"{o2oG}, {oT}: Transform CARDNAME. Activate only if you control ten or more permanents and only as a sorcery."
169686,"Target creature you control explores, then it explores again."
169687,"Choose one — 
• Destroy target artifact or enchantment. 
• Target creature you control explores, then it explores again."
169688,{o2}: CARDNAME gains deathtouch until end of turn.
169689,"Whenever CARDNAME attacks while you don't control another Dinosaur, put a stun counter on it."
169690,{o2oG}: CARDNAME explores. Activate only as a sorcery.
169691,"Whenever CARDNAME enters or attacks, create a Map token."
169692,"Whenever one or more nontoken creatures you control die, create a green Fungus Dinosaur creature token with base power and toughness each equal to the total power of those creatures."
169693,"{o2}, {oT}: Double target creature's power until end of turn."
